id_cliente,nome,sexo,idade,estado,tempo_como_cliente,frequencia_compras,ticket_medio,total_gasto,forma_pagamento,ultima_compra,comprou_servico_instal,reclamacoes,avaliacao_media,churn
1050,Lucas Gabriel Cassiano,Masculino,24,BA,52,0.6,395.16,12338.99,Pix,239,0,0,3.1,0
1051,Ana Beatriz Silva,Feminino,22,MG,49,2.1,456.31,59801.55,Boleto,82,1,0,3.1,1
1052,Isadora Casa Grande,Feminino,54,CE,46,2.0,134.1,13144.05,Pix,102,0,0,2.0,1
1053,Enzo Gabriel Leão,Masculino,30,SC,48,0.5,713.3,18390.53,Pix,304,1,0,4.1,0
1054,Cauê Casa Grande,Masculino,59,GO,13,2.5,942.15,33775.16,Boleto,53,1,0,3.2,0
1055,Hadassa da Cunha,Feminino,45,PR,2,4.0,951.62,5686.61,Pix,35,0,0,2.9,1
1056,Asafe Moura,Masculino,26,MG,14,3.1,82.1,3762.3,Cartão de crédito,164,1,0,4.6,0
1057,Ana Sophia Fogaça,Feminino,35,GO,5,0.8,81.77,321.24,Cartão de crédito,93,0,0,4.0,1
1058,Arthur Aparecida,Masculino,22,GO,50,2.4,841.14,75032.69,Pix,159,1,0,5.0,0
1059,Henrique Rezende,Masculino,43,GO,33,1.9,851.1,53030.58,Cartão de crédito,55,1,0,4.7,0
1060,Laís Nogueira,Feminino,39,MG,42,2.9,755.68,67237.69,Pix,186,1,0,3.9,0
1061,Lorenzo Macedo,Masculino,58,RS,43,0.7,946.6,33693.19,Pix,278,1,1,3.9,0
1062,Mariah Alves,Feminino,35,MG,17,2.9,195.63,12044.62,Cartão de crédito,149,1,0,3.3,0
1063,Sra. Maria Luiza Almeida,Feminino,29,CE,9,2.2,798.54,13229.23,Cartão de crédito,335,1,0,2.6,0
1064,Pietra Mendes,Feminino,56,RS,58,3.5,494.17,94551.52,Boleto,107,0,2,4.1,0
1065,Nathan da Cruz,Masculino,41,BA,39,1.8,314.82,21714.77,Pix,163,0,0,2.9,1
1066,Kevin Guerra,Masculino,21,SP,45,3.8,851.31,162027.41,Cartão de crédito,66,0,1,3.5,1
1067,Aurora Cunha,Feminino,55,CE,13,2.5,812.9,31043.07,Transferência,172,0,0,3.4,1
1068,Gael Lopes,Masculino,52,PE,49,4.0,352.06,70326.8,Transferência,353,1,1,3.5,0
1069,Heloisa Teixeira,Feminino,41,BA,26,1.6,907.02,47182.91,Transferência,73,1,1,4.1,0
1070,Diego Cavalcante,Masculino,31,CE,42,0.4,258.33,4876.97,Boleto,93,0,0,4.4,0
1071,Davi Lucas Vasconcelos,Masculino,30,CE,59,0.8,428.24,21182.76,Cartão de crédito,279,0,0,2.8,0
1072,Sr. Arthur Miguel Jesus,Masculino,37,PR,13,3.9,489.24,23504.76,Cartão de crédito,175,0,0,4.3,0
1073,Sra. Luna Lima,Feminino,52,PR,14,2.7,353.12,15487.71,Cartão de crédito,164,0,0,4.3,0
1074,Igor Albuquerque,Masculino,50,BA,7,1.0,729.85,6028.73,Boleto,142,1,3,2.9,1
1075,Rebeca Moura,Feminino,39,MG,9,2.7,450.67,8630.5,Cartão de crédito,307,1,0,3.9,0
1076,Heitor Azevedo,Masculino,31,BA,45,2.0,728.38,74834.13,Transferência,110,0,2,4.2,0
1077,Paulo Rodrigues,Masculino,53,PE,12,1.2,849.92,10869.87,Boleto,80,0,0,4.0,0
1078,Gabriela Duarte,Feminino,20,MG,8,1.8,484.59,7052.11,Cartão de crédito,245,1,0,5.0,0
1079,Arthur Câmara,Masculino,31,BA,13,3.7,849.35,44467.99,Boleto,196,1,0,5.0,0
1080,Diego Farias,Masculino,18,PE,17,1.0,596.74,12733.06,Pix,140,0,2,3.7,0
1081,Maria Eduarda Marques,Feminino,23,PR,53,3.9,221.4,53067.93,Boleto,120,0,0,3.5,0
1082,Joaquim Silveira,Masculino,31,SP,39,0.3,439.76,3930.6,Transferência,314,1,1,3.8,0
1083,Luana Siqueira,Feminino,53,MG,53,1.0,527.03,19888.2,Cartão de crédito,322,1,0,3.1,1
1084,Bella Cavalcante,Feminino,55,SP,1,3.7,361.07,1044.05,Transferência,321,1,2,3.0,0
1085,Cauê da Cruz,Masculino,42,PR,10,1.4,293.66,4342.5,Transferência,224,0,0,4.1,0
1086,Murilo Brito,Masculino,24,RJ,12,0.3,526.63,1639.57,Cartão de crédito,79,1,0,3.0,1
1087,Ryan Casa Grande,Masculino,33,MG,47,2.1,802.06,78009.31,Pix,240,1,0,4.1,1
1088,Fernando Moura,Masculino,18,CE,5,4.0,162.91,2309.97,Cartão de crédito,321,1,0,3.1,1
1089,Ana Clara Dias,Feminino,49,PE,16,3.5,992.01,48687.59,Transferência,321,0,1,2.6,1
1090,Mariane da Rocha,Feminino,45,PR,7,3.6,551.19,15855.99,Cartão de crédito,46,0,2,4.4,0
1091,Sra. Luna Castro,Feminino,23,MG,37,3.4,545.52,86466.94,Pix,37,1,0,4.6,0
1092,Lunna Sales,Feminino,30,BA,40,3.1,245.01,34249.16,Boleto,288,1,0,4.9,0
1093,Beatriz das Neves,Feminino,42,SP,28,1.6,734.63,33993.69,Pix,127,1,1,5.0,0
1094,Maria Sophia da Rosa,Feminino,43,CE,31,3.3,224.84,20184.78,Pix,61,1,0,2.9,0
1095,Lucas da Paz,Masculino,45,PR,18,3.0,145.23,8867.08,Cartão de crédito,77,0,0,3.7,1
1096,Davi Fonseca,Masculino,29,RJ,53,3.7,376.36,94328.45,Cartão de crédito,57,1,0,4.6,0
1097,Maria Luísa Souza,Feminino,49,SC,56,0.3,171.24,3315.66,Transferência,78,1,1,3.4,0
1098,Theodoro Barbosa,Masculino,49,SC,13,3.5,624.69,30369.1,Cartão de crédito,186,0,0,2.9,1
1099,Nicole Rios,Feminino,18,SC,41,3.2,345.77,47209.85,Transferência,218,1,0,4.1,0
1100,Srta. Marcela Vieira,Feminino,31,GO,17,1.0,125.75,2570.03,Boleto,269,1,0,4.6,0
1101,Bella Aparecida,Feminino,21,PR,54,3.7,496.77,103372.78,Cartão de crédito,282,1,1,4.2,0
1102,Sra. Aurora Machado,Feminino,27,SP,23,2.7,272.33,17805.51,Boleto,134,1,0,4.7,0
1103,Davi Luiz da Cunha,Masculino,45,CE,53,2.9,154.15,27241.46,Boleto,354,0,0,4.1,0
1104,Sr. Benício Barros,Masculino,40,RS,19,1.5,623.16,15756.74,Boleto,147,1,0,3.7,0
1105,Yago Guerra,Masculino,56,SP,57,2.4,950.48,128861.05,Transferência,313,0,0,4.5,0
1106,Juan Andrade,Masculino,49,PE,36,0.9,918.72,34252.0,Boleto,83,0,0,3.7,0
1107,Pietro Aparecida,Masculino,36,GO,44,0.4,774.82,15301.96,Pix,267,0,0,2.8,1
1108,Sra. Hadassa Caldeira,Feminino,55,RJ,53,0.6,297.2,7619.61,Cartão de crédito,136,0,1,5.0,0
1109,Eloá Macedo,Feminino,33,SC,41,1.3,600.41,26285.24,Transferência,320,1,1,3.0,1
1110,Jade das Neves,Feminino,22,PR,33,3.1,873.43,90382.66,Transferência,81,1,0,3.0,0
1111,Luigi da Mata,Masculino,48,GO,8,2.0,160.77,2368.26,Transferência,121,1,1,4.2,0
1112,Otto Dias,Masculino,37,PE,24,0.7,373.97,5105.55,Boleto,310,1,1,4.1,0
1113,Davi Lucca Aparecida,Masculino,25,GO,27,0.8,671.14,16072.78,Cartão de crédito,303,0,2,3.0,1
1114,Sr. Luiz Felipe Mendonça,Masculino,39,GO,51,1.2,242.52,14327.09,Cartão de crédito,131,0,1,5.0,0
1115,Dra. Pietra Mendes,Feminino,32,SC,24,2.1,80.46,4328.45,Pix,208,1,0,3.8,0
1116,Milena Leão,Feminino,26,PR,27,3.3,413.68,38829.78,Transferência,273,0,0,5.0,0
1117,Sra. Maria Luísa Melo,Feminino,40,GO,34,2.1,437.59,25831.57,Transferência,23,0,0,2.7,0
1118,Daniel Borges,Masculino,34,MG,45,0.3,719.2,9663.28,Pix,78,1,0,4.0,0
1119,Luísa Sampaio,Feminino,23,MG,59,0.6,766.57,19329.56,Transferência,312,0,0,4.5,0
1120,Breno Rios,Masculino,19,PE,14,0.3,663.67,2678.37,Pix,210,1,0,2.8,1
1121,Miguel Oliveira,Masculino,58,SP,36,2.0,643.96,55472.64,Transferência,7,1,0,3.9,0
1122,Aurora Rocha,Feminino,22,BA,44,1.6,117.6,10236.74,Cartão de crédito,178,0,1,3.1,1
1123,Sabrina Guerra,Feminino,56,PR,15,2.0,519.87,15501.88,Pix,35,0,0,3.0,0
1124,Marina Machado,Feminino,46,CE,39,3.3,440.99,57395.9,Cartão de crédito,248,0,0,4.4,0
1125,Dr. Samuel Ramos,Masculino,19,MG,8,1.9,542.95,6469.83,Pix,207,0,0,3.1,0
1126,Vitória Peixoto,Feminino,28,BA,40,1.9,473.97,34096.47,Pix,364,0,0,3.1,1
1127,Catarina Barros,Feminino,21,GO,35,3.4,880.97,84113.26,Cartão de crédito,65,1,0,4.4,0
1128,Dante Cavalcante,Masculino,38,CE,43,3.0,986.52,140027.17,Boleto,23,0,0,3.5,0
1129,Alícia da Rosa,Feminino,57,CE,52,3.4,456.03,102974.58,Pix,239,1,0,4.8,0
1130,Sr. Pedro Lucas Ramos,Masculino,55,SC,47,0.7,591.87,24220.17,Boleto,157,1,0,5.0,0
1131,Diego Farias,Masculino,46,PR,50,1.3,318.8,17468.08,Transferência,251,1,0,3.9,0
1132,Dr. Henry Cunha,Masculino,38,SC,37,2.4,665.29,57367.16,Cartão de crédito,301,1,1,5.0,0
1133,Diogo Cavalcante,Masculino,44,RS,7,2.3,253.31,4018.41,Boleto,159,0,0,2.2,1
1134,Rodrigo Cirino,Masculino,30,RS,41,0.3,714.08,7481.05,Cartão de crédito,245,1,0,2.4,1
1135,Isabelly Albuquerque,Feminino,19,SP,55,2.4,526.33,85040.2,Pix,327,1,0,3.2,1
1136,Luiz Miguel da Cunha,Masculino,23,PR,20,0.4,497.53,3736.54,Pix,250,1,0,2.6,1
1137,Allana Cavalcanti,Feminino,59,SC,19,3.9,134.2,12463.47,Transferência,234,0,0,5.0,0
1138,Carlos Eduardo Siqueira,Masculino,32,SP,55,3.7,837.48,130444.96,Boleto,217,1,0,3.9,0
1139,Maria Helena Casa Grande,Feminino,47,CE,14,0.7,546.25,3770.47,Transferência,53,0,1,5.0,0
1140,José Pedro Rezende,Masculino,55,CE,7,3.0,815.78,14862.49,Pix,286,1,0,3.4,0
1141,Kamilly Melo,Feminino,58,MG,18,0.4,54.13,423.72,Pix,213,1,0,1.8,1
1142,Paulo Barros,Masculino,41,PR,34,2.3,126.32,11598.02,Cartão de crédito,333,1,1,2.5,1
1143,Ayla Costa,Feminino,55,SP,58,3.9,106.64,28644.2,Boleto,146,1,0,4.5,0
1144,Sr. Henrique Casa Grande,Masculino,47,RS,2,0.3,189.61,142.24,Boleto,14,1,1,2.9,0
1145,André Casa Grande,Masculino,47,PR,41,0.7,719.56,25670.62,Transferência,346,1,0,3.8,0
1146,Nathan Ferreira,Masculino,21,SP,1,2.8,151.54,506.06,Transferência,25,0,0,2.2,0
1147,Murilo Ribeiro,Masculino,57,MG,38,0.8,754.44,24303.21,Cartão de crédito,28,1,0,3.1,0
1148,Lucas Vasconcelos,Masculino,38,PR,28,3.9,577.19,51038.13,Pix,108,0,0,2.3,1
1149,Ester Pinto,Feminino,19,PE,29,1.1,805.69,18756.31,Transferência,214,0,0,4.5,0
1150,Ana Sophia da Cruz,Feminino,38,CE,21,1.4,590.65,14718.59,Pix,231,0,1,4.8,0
1151,Sr. João Guilherme Siqueira,Masculino,51,CE,10,1.5,429.96,6152.7,Pix,38,1,0,2.0,1
1152,Maria Casa Grande,Feminino,51,GO,11,0.8,305.81,2837.4,Cartão de crédito,40,0,1,4.8,0
1153,João Vitor da Conceição,Masculino,18,SC,52,1.3,233.87,16320.33,Pix,91,1,0,2.2,1
1154,Júlia Porto,Feminino,53,PR,10,1.4,791.9,13351.26,Cartão de crédito,187,0,1,3.9,0
1155,Kamilly Novaes,Feminino,33,RJ,25,2.7,990.48,73274.36,Pix,26,0,0,3.7,0
1156,Maria Laura Pinto,Feminino,55,BA,59,3.4,974.21,168065.58,Pix,283,0,0,4.0,1
1157,Maria Alice Gomes,Feminino,58,PR,15,4.0,742.46,56642.04,Boleto,333,1,0,4.1,0
1158,Theodoro da Mata,Masculino,26,SC,13,2.0,69.47,1282.57,Boleto,168,1,0,5.0,0
1159,Thales Farias,Masculino,57,GO,33,0.6,99.48,1894.12,Transferência,185,0,0,3.7,1
1160,Heloísa Correia,Feminino,43,MG,17,1.4,523.79,15896.14,Cartão de crédito,249,0,1,4.5,0
1161,Maria Alice Cavalcanti,Feminino,22,PR,30,2.5,148.54,13385.82,Pix,274,1,0,4.3,0
1162,Helena Souza,Feminino,33,PE,37,2.9,338.62,36540.65,Transferência,98,0,0,3.9,1
1163,Cauã Nunes,Masculino,21,GO,51,0.5,555.23,10438.62,Boleto,55,0,0,4.7,0
1164,Maria Monteiro,Feminino,42,RS,26,0.8,713.56,17337.82,Transferência,225,0,0,4.9,0
1165,Hellena Moreira,Feminino,23,SC,28,1.1,944.2,30810.86,Pix,99,0,0,4.3,0
1166,Miguel Aragão,Masculino,47,SC,21,0.4,595.25,6060.56,Boleto,180,0,0,2.9,1
1167,Maria da Cruz,Feminino,34,RJ,41,0.5,584.52,11831.97,Transferência,244,0,1,4.4,0
1168,Henry Gabriel Santos,Masculino,38,PR,23,2.1,250.7,11251.39,Boleto,318,0,0,3.6,0
1169,Ana Cecília Vargas,Feminino,29,RJ,55,0.6,865.38,25297.95,Boleto,79,0,1,3.6,1
1170,Manuela Cavalcanti,Feminino,31,RS,59,1.3,386.55,36869.88,Pix,302,0,2,4.5,0
1171,Isadora Mendes,Feminino,50,BA,44,4.0,498.67,90600.9,Pix,38,0,1,1.6,1
1172,Joana Montenegro,Feminino,54,GO,35,2.6,520.78,33681.91,Pix,214,1,0,3.2,1
1173,Ana Lívia Andrade,Feminino,53,RJ,8,0.9,247.96,1958.1,Transferência,98,0,0,4.1,0
1174,Heitor Duarte,Masculino,31,GO,48,2.7,896.31,99183.96,Cartão de crédito,101,0,0,3.6,1
1175,Antonella Azevedo,Feminino,41,RS,28,3.5,177.8,14003.53,Cartão de crédito,264,1,2,3.2,0
1176,Dra. Ana Júlia Ferreira,Feminino,39,SC,54,1.0,548.45,30595.11,Pix,256,0,0,2.4,1
1177,Catarina Caldeira,Feminino,45,SP,57,1.9,767.34,95608.82,Boleto,221,0,0,4.5,0
1178,Henrique Casa Grande,Masculino,45,RS,22,0.5,896.88,11923.75,Pix,178,0,0,1.9,1
1179,Emilly Peixoto,Feminino,27,GO,47,3.6,521.89,93602.78,Transferência,24,1,0,3.1,1
1180,Murilo Porto,Masculino,27,BA,17,3.6,472.17,30438.92,Boleto,71,1,0,2.1,1
1181,Henrique Vieira,Masculino,39,CE,23,2.0,293.59,15350.29,Pix,84,1,0,3.9,0
1182,Luiz Otávio Costela,Masculino,42,BA,41,3.8,284.98,50570.91,Cartão de crédito,342,1,0,5.0,0
1183,Pedro Lucas Gonçalves,Masculino,35,CE,24,1.1,739.14,14459.53,Pix,268,1,0,4.3,0
1184,Caleb Barros,Masculino,42,MG,4,0.9,470.92,1355.32,Boleto,199,1,0,3.1,1
1185,Eduarda da Paz,Feminino,56,RJ,46,2.2,679.08,52896.59,Boleto,230,1,2,3.0,0
1186,Brenda Pacheco,Feminino,53,PE,4,0.2,280.21,248.21,Transferência,193,1,0,4.5,0
1187,Manuela da Paz,Feminino,41,CE,34,0.8,744.79,20555.47,Transferência,144,0,0,3.0,1
1188,Danilo Cavalcante,Masculino,42,SP,57,1.0,787.34,44512.42,Boleto,17,0,0,4.5,0
1189,Letícia Cavalcante,Feminino,50,SP,42,3.1,125.17,17827.16,Pix,256,1,0,4.2,0
1190,Luigi da Rocha,Masculino,46,SP,16,0.8,664.21,6883.05,Cartão de crédito,238,0,0,3.3,0
1191,Henry Gabriel Casa Grande,Masculino,57,RS,21,1.7,719.78,21485.12,Pix,193,0,0,3.4,1
1192,Srta. Melina Peixoto,Feminino,49,MG,57,2.1,782.86,65718.64,Cartão de crédito,99,1,0,5.0,0
1193,Sra. Helena Ferreira,Feminino,33,SC,20,3.2,242.34,19781.56,Pix,203,0,0,4.8,0
1194,Vicente Montenegro,Masculino,26,RJ,20,3.6,869.65,62956.05,Cartão de crédito,329,0,0,4.2,0
1195,Mariane Cardoso,Feminino,18,PR,53,0.9,687.89,27938.36,Transferência,160,1,1,2.2,1
1196,Aurora Martins,Feminino,48,PE,12,0.8,335.9,3300.83,Boleto,308,0,0,5.0,0
1197,Alexia Pacheco,Feminino,52,CE,22,1.2,951.42,27158.89,Pix,192,1,0,4.5,0
1198,Benicio Casa Grande,Masculino,21,MG,20,0.7,712.59,10013.56,Transferência,169,0,0,3.7,0
1199,Luiz Henrique Alves,Masculino,36,RS,14,1.0,106.88,1910.8,Boleto,265,0,0,5.0,0
1200,Matteo Cavalcanti,Masculino,32,RS,52,0.3,431.61,7941.33,Cartão de crédito,241,0,0,4.4,0
1201,Sr. Rhavi Gonçalves,Masculino,33,RJ,7,2.8,691.29,17444.19,Pix,14,0,0,4.2,0
1202,Dr. Gael Henrique Sales,Masculino,46,PE,11,0.6,775.33,5150.31,Pix,275,1,0,5.0,0
1203,Gabriel Souza,Masculino,29,GO,25,2.8,460.82,38388.26,Cartão de crédito,78,1,0,3.8,0
1204,Diogo Albuquerque,Masculino,33,SP,17,4.0,757.12,58885.11,Cartão de crédito,83,0,0,3.8,0
1205,Luiz Felipe Gomes,Masculino,21,PE,45,1.6,126.74,8508.18,Transferência,172,0,0,4.4,0
1206,Isadora da Mata,Feminino,19,RJ,13,0.5,862.71,4234.52,Pix,158,0,0,5.0,0
1207,Clarice Castro,Feminino,50,MG,41,0.5,255.14,4062.49,Boleto,169,1,1,4.3,0
1208,Valentim Nunes,Masculino,22,PR,41,2.0,443.79,43861.79,Transferência,331,0,0,2.8,0
1209,Nathan Rios,Masculino,25,SC,25,3.6,866.09,58152.12,Pix,50,1,0,4.2,0
1210,Pedro Alves,Masculino,47,PE,30,1.4,74.1,3579.31,Cartão de crédito,177,1,1,2.3,1
1211,Pedro Henrique da Cruz,Masculino,53,PR,20,1.6,248.44,9262.54,Cartão de crédito,341,1,0,3.3,0
1212,Oliver Carvalho,Masculino,49,CE,45,2.6,678.59,70393.62,Boleto,331,0,2,4.0,0
1213,Sr. Emanuel Moreira,Masculino,28,PR,31,0.9,782.97,18219.65,Boleto,42,1,1,2.8,1
1214,Sofia Nunes,Feminino,22,PE,20,3.6,929.85,62082.65,Pix,288,1,1,4.9,0
1215,Luiz Otávio Araújo,Masculino,39,SP,55,1.7,440.98,32789.65,Transferência,326,1,0,3.8,1
1216,Henry Gabriel Farias,Masculino,47,CE,31,1.0,85.89,1932.53,Pix,69,1,0,2.3,1
1217,Raul Souza,Masculino,26,SP,15,2.0,876.89,24088.18,Cartão de crédito,83,0,0,4.3,0
1218,Luiz Miguel Rios,Masculino,45,RJ,17,2.4,349.05,10416.17,Transferência,335,1,0,4.5,0
1219,Francisco Cavalcante,Masculino,20,RJ,18,1.6,537.05,17098.01,Cartão de crédito,266,0,1,3.4,1
1220,Ravi Lucca Leão,Masculino,20,PR,21,0.3,850.33,5247.61,Boleto,97,1,0,4.3,0
1221,Sra. Catarina das Neves,Feminino,18,PR,39,0.3,447.1,3930.51,Pix,286,1,0,4.0,0
1222,Cecilia Barbosa,Feminino,55,SP,59,3.6,296.26,48666.88,Cartão de crédito,105,1,0,3.9,0
1223,Vinícius Barros,Masculino,54,SP,1,3.1,209.97,755.38,Pix,261,1,0,4.4,0
1224,Maria Sophia Borges,Feminino,53,BA,33,3.8,208.69,29587.16,Transferência,351,0,0,5.0,0
1225,Erick Pereira,Masculino,39,RJ,15,0.3,136.53,448.18,Cartão de crédito,219,0,0,3.1,1
1226,João Vitor Porto,Masculino,36,MG,2,0.4,335.22,273.18,Boleto,339,0,1,1.5,1
1227,Bella da Cruz,Feminino,52,BA,13,1.9,531.05,12179.48,Transferência,259,1,0,3.3,0
1228,Larissa Abreu,Feminino,24,RJ,41,3.0,497.06,50551.66,Pix,271,0,1,1.2,1
1229,Srta. Pietra Leão,Feminino,21,MG,14,0.5,93.74,598.31,Cartão de crédito,330,1,0,5.0,0
1230,Liz Mendonça,Feminino,27,PE,33,0.3,461.94,4763.94,Transferência,13,1,1,3.4,0
1231,Luiza Santos,Feminino,54,PE,56,3.0,244.56,37907.61,Transferência,76,1,0,3.5,1
1232,Luana Peixoto,Feminino,51,MG,56,3.0,951.53,202070.99,Cartão de crédito,191,1,0,4.6,0
1233,Ravy Guerra,Masculino,43,SP,56,1.6,796.8,55182.04,Boleto,78,0,0,4.0,0
1234,Igor Farias,Masculino,58,PE,44,0.3,792.99,12428.84,Transferência,272,1,0,4.0,0
1235,Manuela Rios,Feminino,36,MG,48,2.6,219.56,31624.42,Transferência,110,1,0,4.3,0
1236,Rebeca Rodrigues,Feminino,55,GO,22,2.4,264.18,10307.25,Cartão de crédito,271,0,0,3.7,0
1237,Isaac Gomes,Masculino,27,CE,46,3.8,576.79,106885.49,Transferência,239,1,0,3.0,1
1238,Dr. Enzo Gabriel Viana,Masculino,56,PE,54,1.7,359.54,27809.62,Transferência,158,1,0,3.1,1
1239,Pedro Lucas Sampaio,Masculino,21,RJ,37,2.6,229.24,22966.46,Pix,24,0,0,4.8,0
1240,Helena Oliveira,Feminino,22,SP,30,3.1,988.58,64802.53,Boleto,198,0,0,4.7,0
1241,Dra. Maria Fernanda Ferreira,Feminino,45,SC,16,4.0,221.57,10253.34,Cartão de crédito,113,0,0,4.7,0
1242,Srta. Bianca Silva,Feminino,48,RS,3,0.4,431.37,599.9,Transferência,262,1,0,3.8,0
1243,Heloisa da Mata,Feminino,25,PE,19,0.2,654.65,2329.28,Boleto,29,0,0,4.9,0
1244,Vinicius Cassiano,Masculino,54,SP,31,2.0,566.61,38733.27,Boleto,262,0,0,3.3,0
1245,Ana Clara Ribeiro,Feminino,36,CE,28,0.9,784.64,19468.89,Boleto,166,0,2,3.3,0
1246,Pedro Lucas Nascimento,Masculino,47,CE,21,0.3,407.99,3180.74,Pix,69,1,0,3.2,0
1247,Enzo Gabriel da Conceição,Masculino,47,BA,15,2.5,247.65,8305.35,Pix,39,0,1,4.8,0
1248,Bernardo Campos,Masculino,44,SC,45,1.9,92.0,6660.67,Boleto,7,1,0,4.4,0
1249,Maria Júlia Ribeiro,Feminino,37,PE,32,0.2,885.73,4647.39,Boleto,207,1,0,4.1,0
1250,Yago Barros,Masculino,38,CE,2,2.3,744.17,2483.18,Transferência,320,0,0,4.5,0
1251,Isis Pires,Feminino,58,RJ,54,1.0,461.21,20387.58,Transferência,192,1,0,3.5,0
1252,Zoe Moreira,Feminino,25,BA,28,2.9,114.53,7113.41,Cartão de crédito,223,0,0,3.1,1
1253,Maria Clara Silva,Feminino,57,SP,41,3.2,622.0,79401.08,Cartão de crédito,322,0,0,3.3,1
1254,Cecília Oliveira,Feminino,54,PE,41,3.8,348.05,52358.28,Cartão de crédito,259,0,1,4.1,0
1255,Thales Sales,Masculino,46,RJ,4,3.0,206.44,2575.11,Pix,351,0,0,2.3,1
1256,Pedro Miguel Mendes,Masculino,57,CE,12,1.7,878.04,16441.03,Pix,129,0,1,3.8,0
1257,Zoe Lopes,Feminino,54,SP,1,0.9,966.12,819.47,Boleto,103,0,0,4.4,0
1258,Fernanda Mendonça,Feminino,59,BA,18,0.3,232.75,1447.24,Transferência,99,0,0,3.9,0
1259,Dra. Larissa da Paz,Feminino,18,CE,53,0.7,258.03,10019.56,Cartão de crédito,220,1,0,4.1,0
1260,Luiz Fernando Sales,Masculino,52,RS,29,2.9,875.04,68445.22,Cartão de crédito,273,1,0,3.7,0
1261,Mariana da Cruz,Feminino,18,BA,24,1.4,618.23,19977.98,Pix,253,1,1,3.1,0
1262,Sra. Aurora Cardoso,Feminino,20,RJ,23,1.4,568.21,14424.2,Cartão de crédito,120,1,1,3.7,1
1263,Oliver Albuquerque,Masculino,54,CE,58,0.9,602.05,31539.83,Boleto,324,1,0,2.3,1
1264,Elisa Albuquerque,Feminino,34,RJ,45,1.4,929.27,54178.0,Pix,268,0,0,4.0,0
1265,Dr. Anthony Pastor,Masculino,50,RS,46,1.9,710.05,46405.37,Cartão de crédito,251,1,0,4.1,1
1266,Yasmin Sales,Feminino,37,RS,41,3.9,491.18,93501.41,Transferência,246,1,0,5.0,0
1267,Bruno Macedo,Masculino,37,BA,54,3.2,331.44,58819.49,Cartão de crédito,318,1,2,2.8,1
1268,Ester Novaes,Feminino,46,SP,50,0.9,640.79,20616.91,Cartão de crédito,101,1,1,3.2,0
1269,Lunna Azevedo,Feminino,31,CE,44,3.6,875.87,116903.15,Boleto,137,1,0,4.3,0
1270,Srta. Bella Barros,Feminino,40,SP,13,2.8,251.75,11129.8,Cartão de crédito,116,0,0,3.7,0
1271,Stella Araújo,Feminino,30,GO,42,0.9,629.38,27018.08,Transferência,271,1,0,3.6,1
1272,Gustavo Henrique Rocha,Masculino,28,GO,56,0.8,432.6,17559.85,Boleto,222,0,1,3.8,0
1273,Ian Costela,Masculino,38,RJ,48,0.7,380.25,16342.09,Transferência,278,1,0,3.5,0
1274,Bárbara da Rosa,Feminino,32,SC,36,3.5,387.5,37378.32,Transferência,54,0,0,3.0,1
1275,Nicole Azevedo,Feminino,40,GO,43,0.2,934.57,7369.17,Boleto,323,0,1,3.4,0
1276,Srta. Maria Liz Vieira,Feminino,53,PE,23,0.3,255.42,1307.15,Pix,193,1,1,2.7,1
1277,Srta. Sarah Cavalcante,Feminino,32,CE,48,2.8,972.83,98088.54,Boleto,260,1,0,3.7,1
1278,Rodrigo Dias,Masculino,41,PE,55,3.4,165.44,36692.9,Pix,12,0,0,4.0,0
1279,Maria Eduarda Moura,Feminino,22,SC,19,0.7,871.93,12058.07,Boleto,244,1,1,4.8,0
1280,Calebe Melo,Masculino,37,RS,8,1.4,368.75,3727.06,Pix,221,1,0,4.5,0
1281,Eloah Fernandes,Feminino,46,MG,42,0.2,520.69,3324.68,Boleto,199,0,0,3.6,0
1282,Alana da Rosa,Feminino,20,RJ,30,0.8,664.8,19951.27,Pix,52,1,1,4.9,0
1283,Isabel Fonseca,Feminino,24,GO,39,2.9,657.58,81680.12,Transferência,292,0,0,3.8,0
1284,Aylla Campos,Feminino,39,PE,8,2.0,821.13,15179.05,Cartão de crédito,75,1,0,4.1,0
1285,Enzo Gabriel Azevedo,Masculino,23,SP,55,3.7,172.79,31329.64,Transferência,155,0,0,3.1,1
1286,Brayan Marques,Masculino,20,SP,30,1.7,908.38,39072.14,Cartão de crédito,190,0,0,4.0,0
1287,Sr. Josué Rios,Masculino,56,PR,54,0.3,921.91,11705.79,Boleto,152,0,0,3.0,0
1288,Sabrina Peixoto,Feminino,27,PR,23,1.3,490.87,14236.95,Boleto,16,1,0,4.5,0
1289,Dr. Otávio Aparecida,Masculino,28,PR,6,1.4,412.05,3697.37,Boleto,337,0,2,4.0,0
1290,Paulo Duarte,Masculino,41,BA,10,0.6,384.81,2174.45,Transferência,252,1,1,4.6,1
1291,Leonardo Lopes,Masculino,32,GO,16,0.9,895.21,13731.68,Boleto,236,0,1,3.2,0
1292,Elisa Casa Grande,Feminino,43,RS,38,2.4,841.4,85396.71,Pix,270,0,1,2.4,1
1293,Sr. Yan da Cunha,Masculino,51,PE,14,0.9,160.05,2111.88,Transferência,351,0,1,2.5,1
1294,Emanuelly Lima,Feminino,55,BA,58,3.1,143.21,24929.03,Cartão de crédito,313,0,0,2.8,1
1295,Danilo Casa Grande,Masculino,43,PR,20,1.2,368.11,8645.22,Boleto,255,0,0,2.3,1
